symbol,scenario,start,end,duration_minutes,mean_mrs,mean_wds,mean_ree_proxy
GBPJPY,TRANSITION,2026-01-13 11:54:00,2026-01-13 16:36:00,283,29.57,35.91,51.33
GBPJPY,TIGHT_RANGE,2026-01-13 16:37:00,2026-01-13 16:49:00,13,18.21,43.91,44.89
GBPJPY,LOW_LIQUIDITY,2026-01-13 16:50:00,2026-01-13 16:51:00,2,23.83,38.07,46.89
GBPJPY,TRANSITION,2026-01-13 16:52:00,2026-01-13 17:05:00,11,21.94,47.02,38.04
GBPJPY,WIDE_RANGE,2026-01-13 17:06:00,2026-01-13 17:07:00,2,21.16,69.52,20.09
GBPJPY,WHIPSAW,2026-01-13 17:08:00,2026-01-13 17:10:00,3,20.25,72.3,18.73
GBPJPY,WIDE_RANGE,2026-01-13 17:11:00,2026-01-13 17:12:00,2,20.92,65.44,21.37
GBPJPY,WHIPSAW,2026-01-13 17:13:00,2026-01-13 17:14:00,2,18.43,72.43,17.86
GBPJPY,WIDE_RANGE,2026-01-13 17:15:00,2026-01-13 17:19:00,5,21.66,61.37,23.1
GBPJPY,WHIPSAW,2026-01-13 17:20:00,2026-01-13 17:21:00,2,16.02,72.86,16.59
GBPJPY,WIDE_RANGE,2026-01-13 17:22:00,2026-01-13 17:24:00,3,23.1,58.62,24.69
GBPJPY,TRANSITION,2026-01-13 17:25:00,2026-01-13 18:00:00,36,31.61,45.64,39.43
GBPJPY,WIDE_RANGE,2026-01-13 18:01:00,2026-01-13 18:05:00,5,29.93,58.6,40.15
GBPJPY,TRANSITION,2026-01-13 18:06:00,2026-01-13 18:07:00,2,40.94,44.48,51.47
GBPJPY,WIDE_RANGE,2026-01-13 18:08:00,2026-01-13 18:19:00,12,30.93,57.47,46.31
GBPJPY,TRANSITION,2026-01-13 18:20:00,2026-01-13 19:05:00,45,30.29,37.63,55.14
GBPJPY,WIDE_RANGE,2026-01-13 19:06:00,2026-01-13 19:06:00,1,28.83,45.82,51.68
GBPJPY,TRANSITION,2026-01-13 19:07:00,2026-01-13 19:12:00,6,42.15,29.47,63.37
GBPJPY,WIDE_RANGE,2026-01-13 19:13:00,2026-01-13 19:14:00,2,32.75,36.17,56.76
GBPJPY,TRANSITION,2026-01-13 19:15:00,2026-01-13 19:15:00,1,36.77,29.34,60.94
GBPJPY,WIDE_RANGE,2026-01-13 19:16:00,2026-01-13 19:18:00,3,23.88,42.48,50.54
GBPJPY,TRANSITION,2026-01-13 19:19:00,2026-01-13 19:26:00,8,36.17,34.03,59.06
GBPJPY,WIDE_RANGE,2026-01-13 19:27:00,2026-01-13 19:27:00,1,34.87,45.98,54.4
GBPJPY,TRANSITION,2026-01-13 19:28:00,2026-01-13 19:36:00,9,40.04,44.76,57.2
GBPJPY,WIDE_RANGE,2026-01-13 19:37:00,2026-01-13 19:45:00,9,29.15,53.62,49.18
GBPJPY,TRANSITION,2026-01-13 19:46:00,2026-01-13 19:46:00,1,29.39,47.57,51.35
GBPJPY,WIDE_RANGE,2026-01-13 19:47:00,2026-01-13 19:47:00,1,25.58,50.88,48.47
GBPJPY,TRANSITION,2026-01-13 19:48:00,2026-01-13 23:28:00,221,30.47,37.51,52.37
GBPJPY,TIGHT_RANGE,2026-01-13 23:29:00,2026-01-13 23:30:00,2,25.99,39.92,51.08
GBPJPY,TRANSITION,2026-01-13 23:31:00,2026-01-14 01:15:00,105,29.45,34.13,51.8
GBPJPY,WIDE_RANGE,2026-01-14 01:16:00,2026-01-14 01:19:00,4,31.49,48.49,49.07
GBPJPY,TRANSITION,2026-01-14 01:20:00,2026-01-14 01:20:00,1,27.87,43.45,49.41
GBPJPY,WIDE_RANGE,2026-01-14 01:21:00,2026-01-14 01:23:00,3,22.26,55.3,43.11
GBPJPY,TRANSITION,2026-01-14 01:24:00,2026-01-14 01:24:00,1,20.1,55.97,41.91
GBPJPY,WIDE_RANGE,2026-01-14 01:25:00,2026-01-14 01:26:00,2,22.52,54.34,43.0
GBPJPY,TRANSITION,2026-01-14 01:27:00,2026-01-14 01:43:00,17,30.1,38.17,51.91
GBPJPY,WIDE_RANGE,2026-01-14 01:44:00,2026-01-14 01:48:00,5,28.15,44.75,50.2
GBPJPY,TRANSITION,2026-01-14 01:49:00,2026-01-14 01:53:00,5,35.28,38.97,55.65
GBPJPY,WIDE_RANGE,2026-01-14 01:54:00,2026-01-14 02:02:00,9,27.8,49.34,47.7
GBPJPY,TRANSITION,2026-01-14 02:03:00,2026-01-14 02:03:00,1,36.46,29.49,57.81
GBPJPY,WIDE_RANGE,2026-01-14 02:04:00,2026-01-14 02:04:00,1,32.35,38.82,52.58
GBPJPY,TRANSITION,2026-01-14 02:05:00,2026-01-14 02:05:00,1,24.58,52.76,44.02
GBPJPY,WIDE_RANGE,2026-01-14 02:06:00,2026-01-14 02:06:00,1,33.06,38.9,52.41
GBPJPY,TRANSITION,2026-01-14 02:07:00,2026-01-14 02:10:00,4,29.27,40.78,49.79
GBPJPY,WIDE_RANGE,2026-01-14 02:11:00,2026-01-14 02:11:00,1,34.61,36.52,53.84
GBPJPY,TRANSITION,2026-01-14 02:12:00,2026-01-14 03:07:00,56,29.24,38.13,51.83
GBPJPY,WIDE_RANGE,2026-01-14 03:08:00,2026-01-14 03:08:00,1,34.64,48.23,49.39
GBPJPY,TRANSITION,2026-01-14 03:09:00,2026-01-14 03:09:00,1,37.04,47.66,50.66
GBPJPY,WIDE_RANGE,2026-01-14 03:10:00,2026-01-14 03:25:00,16,25.79,56.56,44.92
GBPJPY,TRANSITION,2026-01-14 03:26:00,2026-01-14 03:38:00,13,36.98,36.82,56.8
GBPJPY,WIDE_RANGE,2026-01-14 03:39:00,2026-01-14 03:39:00,1,37.99,52.67,50.48
GBPJPY,TRANSITION,2026-01-14 03:40:00,2026-01-14 03:40:00,1,38.72,51.88,50.73
GBPJPY,WIDE_RANGE,2026-01-14 03:41:00,2026-01-14 03:41:00,1,37.52,55.88,48.49
GBPJPY,TRANSITION,2026-01-14 03:42:00,2026-01-14 03:43:00,2,38.73,51.19,50.51
GBPJPY,WIDE_RANGE,2026-01-14 03:44:00,2026-01-14 03:55:00,12,27.08,62.8,40.0
GBPJPY,TRANSITION,2026-01-14 03:56:00,2026-01-14 06:39:00,164,26.83,39.47,49.8
GBPJPY,TIGHT_RANGE,2026-01-14 06:40:00,2026-01-14 06:40:00,1,22.23,36.93,46.77
GBPJPY,LOW_LIQUIDITY,2026-01-14 06:41:00,2026-01-14 06:45:00,5,31.09,25.75,55.05
GBPJPY,TRANSITION,2026-01-14 06:46:00,2026-01-14 07:08:00,23,37.29,36.05,55.86
GBPJPY,WIDE_RANGE,2026-01-14 07:09:00,2026-01-14 07:19:00,11,35.77,57.6,44.06
GBPJPY,TRANSITION,2026-01-14 07:20:00,2026-01-14 09:14:00,115,27.92,40.95,49.51
GBPJPY,WIDE_RANGE,2026-01-14 09:15:00,2026-01-14 09:17:00,3,34.32,51.52,48.31
GBPJPY,TRANSITION,2026-01-14 09:18:00,2026-01-14 09:24:00,7,40.76,39.47,55.59
GBPJPY,WIDE_RANGE,2026-01-14 09:25:00,2026-01-14 09:27:00,3,30.35,41.02,50.18
GBPJPY,TRANSITION,2026-01-14 09:28:00,2026-01-14 09:28:00,1,32.32,35.59,52.96
GBPJPY,WIDE_RANGE,2026-01-14 09:29:00,2026-01-14 09:30:00,2,26.65,45.89,46.58
GBPJPY,TRANSITION,2026-01-14 09:31:00,2026-01-14 11:00:00,90,31.13,37.51,51.26
GBPJPY,TIGHT_RANGE,2026-01-14 11:01:00,2026-01-14 11:04:00,4,21.28,41.41,48.67
GBPJPY,TRANSITION,2026-01-14 11:05:00,2026-01-14 11:23:00,19,20.68,41.08,48.33
GBPJPY,TIGHT_RANGE,2026-01-14 11:24:00,2026-01-14 11:27:00,4,23.16,37.17,49.92
GBPJPY,LOW_LIQUIDITY,2026-01-14 11:28:00,2026-01-14 11:30:00,3,27.23,28.56,54.5
GBPJPY,TIGHT_RANGE,2026-01-14 11:31:00,2026-01-14 11:32:00,2,22.09,35.7,49.77
GBPJPY,TRANSITION,2026-01-14 11:33:00,2026-01-14 11:33:00,1,11.53,51.81,39.52
GBPJPY,TIGHT_RANGE,2026-01-14 11:34:00,2026-01-14 11:35:00,2,18.98,35.97,48.64
GBPJPY,TRANSITION,2026-01-14 11:36:00,2026-01-14 12:27:00,52,35.36,29.18,58.77
GBPJPY,TIGHT_RANGE,2026-01-14 12:28:00,2026-01-14 12:29:00,2,23.59,31.66,50.09
GBPJPY,TRANSITION,2026-01-14 12:30:00,2026-01-14 13:24:00,55,24.59,39.19,49.12
GBPJPY,LOW_LIQUIDITY,2026-01-14 13:25:00,2026-01-14 13:25:00,1,29.18,27.19,55.56
GBPJPY,TRANSITION,2026-01-14 13:26:00,2026-01-14 16:59:00,214,32.16,34.31,52.9
GBPJPY,WIDE_RANGE,2026-01-14 17:04:00,2026-01-14 17:04:00,1,18.31,66.52,20.3
GBPJPY,WHIPSAW,2026-01-14 17:05:00,2026-01-14 17:05:00,1,17.56,70.16,18.23
GBPJPY,TRANSITION,2026-01-14 17:06:00,2026-01-14 17:06:00,1,27.43,57.05,27.22
GBPJPY,WIDE_RANGE,2026-01-14 17:07:00,2026-01-14 17:07:00,1,20.64,69.77,19.77
GBPJPY,WHIPSAW,2026-01-14 17:08:00,2026-01-14 17:11:00,4,22.28,71.36,19.98
GBPJPY,WIDE_RANGE,2026-01-14 17:12:00,2026-01-14 17:14:00,3,24.53,67.52,22.32
GBPJPY,WHIPSAW,2026-01-14 17:15:00,2026-01-14 17:15:00,1,21.55,70.44,19.97
GBPJPY,WIDE_RANGE,2026-01-14 17:16:00,2026-01-14 17:19:00,4,25.23,67.99,22.49
GBPJPY,WHIPSAW,2026-01-14 17:20:00,2026-01-14 17:20:00,1,21.32,70.87,19.71
GBPJPY,WIDE_RANGE,2026-01-14 17:21:00,2026-01-14 17:21:00,1,26.46,66.64,23.51
GBPJPY,TRANSITION,2026-01-14 17:22:00,2026-01-14 17:22:00,1,30.95,61.04,27.48
GBPJPY,WHIPSAW,2026-01-14 17:23:00,2026-01-14 17:24:00,2,22.77,74.03,19.31
GBPJPY,TRANSITION,2026-01-14 17:25:00,2026-01-14 17:30:00,6,29.35,59.96,27.11
GBPJPY,WHIPSAW,2026-01-14 17:31:00,2026-01-14 17:34:00,4,18.89,72.16,18.16
GBPJPY,TRANSITION,2026-01-14 17:35:00,2026-01-14 17:57:00,23,43.06,46.41,41.14
GBPJPY,WIDE_RANGE,2026-01-14 17:58:00,2026-01-14 18:06:00,9,24.54,53.98,33.56
GBPJPY,TRANSITION,2026-01-14 18:07:00,2026-01-14 18:10:00,4,24.15,43.29,41.17
GBPJPY,WIDE_RANGE,2026-01-14 18:11:00,2026-01-14 18:11:00,1,24.11,46.18,42.52
GBPJPY,TRANSITION,2026-01-14 18:12:00,2026-01-14 18:33:00,22,27.54,39.84,52.45
GBPJPY,LOW_LIQUIDITY,2026-01-14 18:34:00,2026-01-14 18:35:00,2,45.53,23.23,67.05
GBPJPY,TRANSITION,2026-01-14 18:36:00,2026-01-14 19:53:00,78,30.87,32.9,57.01
GBPJPY,WIDE_RANGE,2026-01-14 19:54:00,2026-01-14 19:56:00,3,25.97,39.88,52.39
GBPJPY,TRANSITION,2026-01-14 19:57:00,2026-01-14 23:35:00,219,32.69,33.81,54.25
GBPJPY,STRONG_TREND_UP,2026-01-14 23:36:00,2026-01-14 23:36:00,1,65.62,18.91,74.84
GBPJPY,TRANSITION,2026-01-14 23:37:00,2026-01-15 01:08:00,92,29.22,39.35,51.67
GBPJPY,WIDE_RANGE,2026-01-15 01:09:00,2026-01-15 01:10:00,2,32.95,42.7,49.71
GBPJPY,TRANSITION,2026-01-15 01:11:00,2026-01-15 01:12:00,2,29.01,49.85,45.24
GBPJPY,WIDE_RANGE,2026-01-15 01:13:00,2026-01-15 01:13:00,1,35.53,41.73,51.17
GBPJPY,TRANSITION,2026-01-15 01:14:00,2026-01-15 02:19:00,66,41.17,34.66,57.71
GBPJPY,WIDE_RANGE,2026-01-15 02:20:00,2026-01-15 02:26:00,7,22.29,53.53,42.22
GBPJPY,TRANSITION,2026-01-15 02:27:00,2026-01-15 02:30:00,4,37.6,39.38,54.7
GBPJPY,WIDE_RANGE,2026-01-15 02:31:00,2026-01-15 02:33:00,3,34.46,49.14,50.14
GBPJPY,TRANSITION,2026-01-15 02:34:00,2026-01-15 02:34:00,1,37.83,44.04,53.59
GBPJPY,WIDE_RANGE,2026-01-15 02:35:00,2026-01-15 02:35:00,1,32.25,47.75,49.63
GBPJPY,TRANSITION,2026-01-15 02:36:00,2026-01-15 02:37:00,2,32.3,45.94,50.03
GBPJPY,WIDE_RANGE,2026-01-15 02:38:00,2026-01-15 02:38:00,1,27.56,49.34,46.32
GBPJPY,TRANSITION,2026-01-15 02:39:00,2026-01-15 02:45:00,7,32.88,33.11,53.65
GBPJPY,WIDE_RANGE,2026-01-15 02:46:00,2026-01-15 02:46:00,1,24.09,50.5,43.35
GBPJPY,TRANSITION,2026-01-15 02:47:00,2026-01-15 08:17:00,331,30.09,36.39,52.43
GBPJPY,WIDE_RANGE,2026-01-15 08:18:00,2026-01-15 08:18:00,1,31.35,43.54,50.32
GBPJPY,TRANSITION,2026-01-15 08:19:00,2026-01-15 08:31:00,13,37.52,37.18,53.61
GBPJPY,WIDE_RANGE,2026-01-15 08:32:00,2026-01-15 08:46:00,15,30.3,50.93,45.78
GBPJPY,TRANSITION,2026-01-15 08:47:00,2026-01-15 08:47:00,1,39.56,36.88,56.58
GBPJPY,WIDE_RANGE,2026-01-15 08:48:00,2026-01-15 08:51:00,4,30.54,47.28,49.52
GBPJPY,TRANSITION,2026-01-15 08:52:00,2026-01-15 17:04:00,489,28.05,37.57,50.65
GBPJPY,WHIPSAW,2026-01-15 17:05:00,2026-01-15 17:07:00,3,19.01,75.39,17.11
GBPJPY,TRANSITION,2026-01-15 17:08:00,2026-01-15 17:16:00,9,25.68,65.7,23.47
GBPJPY,WHIPSAW,2026-01-15 17:17:00,2026-01-15 17:17:00,1,20.72,70.0,19.73
GBPJPY,TRANSITION,2026-01-15 17:18:00,2026-01-15 17:21:00,4,21.86,65.63,21.74
GBPJPY,WHIPSAW,2026-01-15 17:22:00,2026-01-15 17:23:00,2,15.63,70.88,17.09
GBPJPY,TRANSITION,2026-01-15 17:24:00,2026-01-15 17:24:00,1,20.4,56.64,24.13
GBPJPY,TIGHT_RANGE,2026-01-15 17:25:00,2026-01-15 17:26:00,2,14.41,69.07,17.14
GBPJPY,TRANSITION,2026-01-15 17:27:00,2026-01-15 17:30:00,4,14.38,66.34,18.06
GBPJPY,WHIPSAW,2026-01-15 17:31:00,2026-01-15 17:31:00,1,12.22,70.53,15.64
GBPJPY,TRANSITION,2026-01-15 17:32:00,2026-01-15 17:39:00,8,27.83,52.88,28.83
GBPJPY,LOW_LIQUIDITY,2026-01-15 17:40:00,2026-01-15 17:40:00,1,33.54,47.88,33.15
GBPJPY,TRANSITION,2026-01-15 17:41:00,2026-01-15 18:01:00,21,34.55,53.54,31.99
GBPJPY,WIDE_RANGE,2026-01-15 18:02:00,2026-01-15 18:03:00,2,35.05,58.61,35.32
GBPJPY,TRANSITION,2026-01-15 18:04:00,2026-01-15 18:05:00,2,46.32,42.97,48.28
GBPJPY,WIDE_RANGE,2026-01-15 18:06:00,2026-01-15 18:06:00,1,28.72,58.13,36.95
GBPJPY,TRANSITION,2026-01-15 18:07:00,2026-01-15 18:07:00,1,41.75,43.1,49.29
GBPJPY,WIDE_RANGE,2026-01-15 18:08:00,2026-01-15 18:09:00,2,30.19,60.32,40.08
GBPJPY,WHIPSAW,2026-01-15 18:10:00,2026-01-15 18:10:00,1,23.16,70.83,35.73
GBPJPY,WIDE_RANGE,2026-01-15 18:11:00,2026-01-15 18:11:00,1,28.45,66.24,41.35
GBPJPY,WHIPSAW,2026-01-15 18:12:00,2026-01-15 18:12:00,1,21.92,70.01,38.61
GBPJPY,WIDE_RANGE,2026-01-15 18:13:00,2026-01-15 18:27:00,14,29.5,55.4,48.72
GBPJPY,TRANSITION,2026-01-15 18:28:00,2026-01-15 20:00:00,93,27.52,38.52,53.55
GBPJPY,WIDE_RANGE,2026-01-15 20:01:00,2026-01-15 20:09:00,9,30.57,52.76,47.94
GBPJPY,TRANSITION,2026-01-15 20:10:00,2026-01-15 20:10:00,1,36.0,36.99,55.84
GBPJPY,WIDE_RANGE,2026-01-15 20:11:00,2026-01-15 20:13:00,3,34.47,44.13,52.71
GBPJPY,TRANSITION,2026-01-15 20:14:00,2026-01-15 20:15:00,2,38.84,37.28,57.3
GBPJPY,WIDE_RANGE,2026-01-15 20:16:00,2026-01-15 20:17:00,2,30.7,47.51,50.32
GBPJPY,TRANSITION,2026-01-15 20:18:00,2026-01-15 21:46:00,89,34.92,35.5,54.66
GBPJPY,WIDE_RANGE,2026-01-15 21:47:00,2026-01-15 21:47:00,1,40.67,52.39,48.53
GBPJPY,TRANSITION,2026-01-15 21:48:00,2026-01-15 21:50:00,3,42.53,50.14,49.93
GBPJPY,WIDE_RANGE,2026-01-15 21:51:00,2026-01-15 21:59:00,9,33.48,56.35,43.87
GBPJPY,TRANSITION,2026-01-15 22:00:00,2026-01-15 22:40:00,41,24.71,39.9,50.12
GBPJPY,TIGHT_RANGE,2026-01-15 22:41:00,2026-01-15 22:41:00,1,20.86,37.23,48.92
GBPJPY,TRANSITION,2026-01-15 22:42:00,2026-01-15 22:47:00,6,30.19,30.08,55.37
GBPJPY,LOW_LIQUIDITY,2026-01-15 22:48:00,2026-01-15 22:50:00,3,26.51,40.99,49.21
GBPJPY,TIGHT_RANGE,2026-01-15 22:51:00,2026-01-15 22:54:00,4,25.81,47.24,46.2
GBPJPY,TRANSITION,2026-01-15 22:55:00,2026-01-15 23:15:00,21,25.43,39.45,46.84
GBPJPY,LOW_LIQUIDITY,2026-01-15 23:16:00,2026-01-15 23:28:00,13,32.91,38.43,53.08
GBPJPY,TIGHT_RANGE,2026-01-15 23:29:00,2026-01-15 23:41:00,13,19.58,43.0,47.57
GBPJPY,LOW_LIQUIDITY,2026-01-15 23:42:00,2026-01-15 23:49:00,8,34.88,30.18,59.14
GBPJPY,TRANSITION,2026-01-15 23:50:00,2026-01-15 23:51:00,2,45.83,28.11,64.06
GBPJPY,LOW_LIQUIDITY,2026-01-15 23:52:00,2026-01-15 23:56:00,5,39.69,28.34,60.98
GBPJPY,TIGHT_RANGE,2026-01-15 23:57:00,2026-01-15 23:59:00,3,24.64,37.49,50.23
GBPJPY,LOW_LIQUIDITY,2026-01-16 00:00:00,2026-01-16 00:00:00,1,35.47,22.81,59.74
GBPJPY,TIGHT_RANGE,2026-01-16 00:01:00,2026-01-16 00:01:00,1,27.63,34.41,51.81
GBPJPY,TRANSITION,2026-01-16 00:02:00,2026-01-16 01:48:00,107,27.55,38.29,49.62
GBPJPY,WIDE_RANGE,2026-01-16 01:49:00,2026-01-16 01:49:00,1,25.37,50.47,45.88
GBPJPY,TRANSITION,2026-01-16 01:50:00,2026-01-16 01:57:00,8,25.21,44.23,48.1
GBPJPY,WIDE_RANGE,2026-01-16 01:58:00,2026-01-16 02:00:00,3,23.69,43.91,47.89
GBPJPY,TRANSITION,2026-01-16 02:01:00,2026-01-16 02:02:00,2,20.64,49.12,45.23
GBPJPY,WIDE_RANGE,2026-01-16 02:03:00,2026-01-16 02:08:00,6,20.18,51.2,45.04
GBPJPY,TRANSITION,2026-01-16 02:09:00,2026-01-16 02:12:00,4,31.92,37.55,54.51
GBPJPY,WIDE_RANGE,2026-01-16 02:13:00,2026-01-16 02:17:00,5,31.28,42.35,52.27
GBPJPY,TRANSITION,2026-01-16 02:18:00,2026-01-16 02:18:00,1,32.73,35.33,55.33
GBPJPY,WIDE_RANGE,2026-01-16 02:19:00,2026-01-16 02:19:00,1,32.04,40.64,53.34
GBPJPY,TRANSITION,2026-01-16 02:20:00,2026-01-16 02:20:00,1,37.99,30.81,59.7
GBPJPY,WIDE_RANGE,2026-01-16 02:21:00,2026-01-16 02:21:00,1,31.63,40.55,53.45
GBPJPY,TRANSITION,2026-01-16 02:22:00,2026-01-16 02:38:00,17,40.2,35.39,57.72
GBPJPY,WIDE_RANGE,2026-01-16 02:39:00,2026-01-16 02:40:00,2,33.3,50.61,47.65
GBPJPY,TRANSITION,2026-01-16 02:41:00,2026-01-16 02:42:00,2,37.5,37.44,53.58
GBPJPY,WIDE_RANGE,2026-01-16 02:43:00,2026-01-16 02:57:00,15,28.81,58.61,42.65
GBPJPY,TRANSITION,2026-01-16 02:58:00,2026-01-16 08:17:00,320,29.02,39.03,50.95
GBPJPY,STRONG_TREND_DOWN,2026-01-16 08:18:00,2026-01-16 08:20:00,3,67.57,11.44,79.15
GBPJPY,TRANSITION,2026-01-16 08:21:00,2026-01-16 08:24:00,4,47.52,24.19,65.69
GBPJPY,WIDE_RANGE,2026-01-16 08:25:00,2026-01-16 08:29:00,5,33.93,32.99,55.69
GBPJPY,TRANSITION,2026-01-16 08:30:00,2026-01-16 08:30:00,1,36.71,29.04,58.07
GBPJPY,WIDE_RANGE,2026-01-16 08:31:00,2026-01-16 08:34:00,4,30.72,33.53,53.53
GBPJPY,TRANSITION,2026-01-16 08:35:00,2026-01-16 10:05:00,91,29.55,35.7,51.62
GBPJPY,WIDE_RANGE,2026-01-16 10:06:00,2026-01-16 10:06:00,1,35.34,36.04,54.64
GBPJPY,TRANSITION,2026-01-16 10:07:00,2026-01-16 10:10:00,4,39.95,33.67,57.47
GBPJPY,WIDE_RANGE,2026-01-16 10:11:00,2026-01-16 10:12:00,2,31.27,41.2,50.77
GBPJPY,TRANSITION,2026-01-16 10:13:00,2026-01-16 10:22:00,10,28.23,46.23,47.21
GBPJPY,WIDE_RANGE,2026-01-16 10:23:00,2026-01-16 10:24:00,2,24.2,59.4,40.13
GBPJPY,TRANSITION,2026-01-16 10:25:00,2026-01-16 10:27:00,3,33.68,46.37,48.45
GBPJPY,WIDE_RANGE,2026-01-16 10:28:00,2026-01-16 10:30:00,3,32.48,53.51,44.98
GBPJPY,TRANSITION,2026-01-16 10:31:00,2026-01-16 10:31:00,1,42.23,44.47,52.39
GBPJPY,WIDE_RANGE,2026-01-16 10:32:00,2026-01-16 10:38:00,7,34.19,51.04,46.03
GBPJPY,TRANSITION,2026-01-16 10:39:00,2026-01-16 10:39:00,1,38.08,39.66,51.69
GBPJPY,WIDE_RANGE,2026-01-16 10:40:00,2026-01-16 10:40:00,1,33.68,45.51,48.02
GBPJPY,TRANSITION,2026-01-16 10:41:00,2026-01-16 10:41:00,1,37.76,38.06,52.59
GBPJPY,WIDE_RANGE,2026-01-16 10:42:00,2026-01-16 10:42:00,1,34.18,41.09,50.09
GBPJPY,TRANSITION,2026-01-16 10:43:00,2026-01-16 12:19:00,97,25.62,36.71,51.18
GBPJPY,LOW_LIQUIDITY,2026-01-16 12:20:00,2026-01-16 12:23:00,4,32.97,17.62,62.64
GBPJPY,TRANSITION,2026-01-16 12:24:00,2026-01-16 12:29:00,6,17.82,35.51,49.02
GBPJPY,LOW_LIQUIDITY,2026-01-16 12:30:00,2026-01-16 12:30:00,1,33.85,24.38,60.21
GBPJPY,TRANSITION,2026-01-16 12:31:00,2026-01-16 13:35:00,65,30.52,33.58,51.73
GBPJPY,LOW_LIQUIDITY,2026-01-16 13:36:00,2026-01-16 13:38:00,3,43.34,23.86,60.15
GBPJPY,TIGHT_RANGE,2026-01-16 13:39:00,2026-01-16 13:45:00,7,18.57,41.43,44.33
GBPJPY,TRANSITION,2026-01-16 13:46:00,2026-01-16 13:46:00,1,27.06,30.4,52.82
GBPJPY,TIGHT_RANGE,2026-01-16 13:47:00,2026-01-16 13:47:00,1,19.3,47.58,43.47
GBPJPY,TRANSITION,2026-01-16 13:48:00,2026-01-16 16:53:00,186,26.87,38.07,50.0
GBPJPY,WIDE_RANGE,2026-01-16 16:54:00,2026-01-16 16:55:00,2,30.92,50.55,41.73
GBPJPY,TRANSITION,2026-01-16 16:56:00,2026-01-16 16:56:00,1,45.05,41.55,50.86
GBPJPY,WIDE_RANGE,2026-01-16 16:57:00,2026-01-16 16:58:00,2,30.41,63.65,32.26
GBPJPY,WHIPSAW,2026-01-16 16:59:00,2026-01-16 16:59:00,1,28.03,72.93,23.65
GBPJPY,TRANSITION,2026-01-18 17:04:00,2026-01-18 17:23:00,20,58.43,56.82,41.56
GBPJPY,WHIPSAW,2026-01-18 17:24:00,2026-01-18 17:27:00,4,14.69,76.55,14.73
GBPJPY,TRANSITION,2026-01-18 17:28:00,2026-01-18 17:33:00,6,29.94,61.5,26.86
GBPJPY,WIDE_RANGE,2026-01-18 17:34:00,2026-01-18 17:34:00,1,24.63,62.26,24.16
GBPJPY,TRANSITION,2026-01-18 17:35:00,2026-01-18 17:36:00,2,30.49,57.25,28.57
GBPJPY,WIDE_RANGE,2026-01-18 17:37:00,2026-01-18 17:37:00,1,25.65,62.67,24.49
GBPJPY,WHIPSAW,2026-01-18 17:38:00,2026-01-18 17:39:00,2,22.72,73.75,19.38
GBPJPY,WIDE_RANGE,2026-01-18 17:40:00,2026-01-18 17:40:00,1,24.9,69.54,21.81
GBPJPY,WHIPSAW,2026-01-18 17:41:00,2026-01-18 17:41:00,1,23.52,73.89,19.69
GBPJPY,WIDE_RANGE,2026-01-18 17:42:00,2026-01-18 17:42:00,1,28.71,67.14,24.38
GBPJPY,WHIPSAW,2026-01-18 17:43:00,2026-01-18 17:44:00,2,21.95,74.72,18.7
GBPJPY,WIDE_RANGE,2026-01-18 17:45:00,2026-01-18 17:45:00,1,33.58,59.85,29.1
GBPJPY,TRANSITION,2026-01-18 17:46:00,2026-01-18 18:03:00,18,26.46,56.34,29.71
GBPJPY,WIDE_RANGE,2026-01-18 18:04:00,2026-01-18 18:04:00,1,23.68,64.32,33.33
GBPJPY,TRANSITION,2026-01-18 18:05:00,2026-01-18 18:05:00,1,47.59,54.35,48.78
GBPJPY,WIDE_RANGE,2026-01-18 18:06:00,2026-01-18 18:13:00,8,35.32,57.39,47.18
GBPJPY,TRANSITION,2026-01-18 18:14:00,2026-01-18 18:24:00,11,46.84,36.69,63.07
GBPJPY,WIDE_RANGE,2026-01-18 18:25:00,2026-01-18 18:28:00,4,26.77,47.6,50.13
GBPJPY,TRANSITION,2026-01-18 18:29:00,2026-01-18 18:43:00,15,43.93,31.18,63.61
GBPJPY,WIDE_RANGE,2026-01-18 18:44:00,2026-01-18 18:44:00,1,24.93,44.52,50.33
GBPJPY,TRANSITION,2026-01-18 18:45:00,2026-01-18 20:51:00,127,31.15,36.36,55.43
GBPJPY,STRONG_TREND_UP,2026-01-18 20:52:00,2026-01-18 20:52:00,1,65.24,21.67,74.98
GBPJPY,TRANSITION,2026-01-18 20:53:00,2026-01-19 02:12:00,320,29.04,37.29,51.36
GBPJPY,WIDE_RANGE,2026-01-19 02:13:00,2026-01-19 02:13:00,1,25.44,36.33,51.95
GBPJPY,TRANSITION,2026-01-19 02:14:00,2026-01-19 02:15:00,2,40.46,24.27,63.17
GBPJPY,WIDE_RANGE,2026-01-19 02:16:00,2026-01-19 02:23:00,8,27.48,37.4,53.6
GBPJPY,TRANSITION,2026-01-19 02:24:00,2026-01-19 02:25:00,2,37.51,27.13,62.03
GBPJPY,WIDE_RANGE,2026-01-19 02:26:00,2026-01-19 02:28:00,3,28.38,39.26,53.71
GBPJPY,TRANSITION,2026-01-19 02:29:00,2026-01-19 02:29:00,1,36.32,27.83,61.24
GBPJPY,WIDE_RANGE,2026-01-19 02:30:00,2026-01-19 02:53:00,24,24.61,46.41,48.39
GBPJPY,TRANSITION,2026-01-19 02:54:00,2026-01-19 03:05:00,12,35.93,35.05,57.79
